ord1,ord2,ord3,con,cor,ord1_strength,indirect,case,ND_slope,ND_intercept,ND_var_slope,ND_var_intercept,FD_slope,FD_intercept,FD_var_slope,FD_var_intercept,a_slope,a_intercept,n_com_2,n_com_3,n_com_4,n_com_5,n_com_6
"bot, ","abs, ","abs, ","h, ","neg, ","strong, ","abs, ","bot, abs, abs, neg, h, strong, abs, ",-0.0045958097059036135,1.022482740157212,-0.05046022415455126,0.4442438618131685,-1.005623930992412,1.972959262046536,0.024938985044541142,-0.0009375224537836041,0.0073197828794899986,0.24883107687267247,100.0,100.0,81.0,51.0,35.0
"bot, ","abs, ","abs, ","h, ","neg, ","strong, ","pre, ","bot, abs, abs, neg, h, strong, pre, ",-0.0015592912594737916,1.0164688668684414,-0.04102443099233253,0.42743167073268484,-0.7678148092678088,1.4926510313489219,0.11224855097002127,-0.056432339139538545,0.0073197828794899986,0.24883107687267247,100.0,100.0,81.0,51.0,35.0
"bot, ","abs, ","abs, ","h, ","neg, ","weak, ","abs, ","bot, abs, abs, neg, h, weak, abs, ",-0.0011181095044780374,1.0059307469010947,-0.017113045550265382,0.17910282013044515,-1.0160286791882644,2.0385669310928005,0.07724544167027621,-0.08063174180438795,0.00023613567075304187,0.10103712002340794,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","h, ","neg, ","weak, ","pre, ","bot, abs, abs, neg, h, weak, pre, ",-0.0006248785976819333,1.0040684606139842,-0.015773644171614688,0.1754794637803724,-0.9603293558929309,1.9063700371364063,0.09889349231778165,-0.12418349580374227,0.00023613567075304187,0.10103712002340794,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","l, ","neg, ","strong, ","abs, ","bot, abs, abs, neg, l, strong, abs, ",0.016101434118358016,0.9229019206707715,-0.06670851899681383,0.6218680575491746,-0.5802839986119518,1.2930023964929878,0.23123857631989964,-0.28571888696084946,-0.02997576074629688,0.3306349642324224,100.0,100.0,82.0,68.0,56.0
"bot, ","abs, ","abs, ","l, ","neg, ","strong, ","pre, ","bot, abs, abs, neg, l, strong, pre, ",0.019986421197982062,0.913106704656385,-0.060987441876912324,0.6114456400338014,-0.4715897377935036,1.0504446452806835,0.22988457179470478,-0.15964594506857077,-0.02997576074629688,0.3306349642324224,100.0,100.0,82.0,68.0,56.0
"bot, ","abs, ","abs, ","l, ","neg, ","weak, ","abs, ","bot, abs, abs, neg, l, weak, abs, ",-0.004592534563484848,1.0231834624995895,-0.023651531170869225,0.23516795395647055,-0.5480232641037365,1.1226663170224118,0.21592630290555617,-0.08998315288842962,-0.00860015003225393,0.10931916601002409,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","l, ","neg, ","weak, ","pre, ","bot, abs, abs, neg, l, weak, pre, ",-0.004292902401036952,1.0225281329526268,-0.024605565554332288,0.2373951846706956,-0.5102219558050199,1.0159214243282433,0.22434015826932951,-0.09276351999406929,-0.00860015003225393,0.10931916601002409,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","m, ","neg, ","strong, ","abs, ","bot, abs, abs, neg, m, strong, abs, ",0.010989682974290708,0.9209769354427136,-0.03530461536009771,0.37608007728418474,-0.7655625658245839,1.6585601600594801,0.19281767996029475,0.02929088089806997,-0.006358116351137801,0.24409383689610362,100.0,100.0,85.0,70.0,49.0
"bot, ","abs, ","abs, ","m, ","neg, ","strong, ","pre, ","bot, abs, abs, neg, m, strong, pre, ",0.01837012381632802,0.9028225517621536,-0.024793315468346924,0.3608514225343927,-0.597477989641222,1.2831653761689674,0.24715754173514598,-0.09933329090376175,-0.006358116351137801,0.24409383689610362,100.0,100.0,85.0,70.0,49.0
"bot, ","abs, ","abs, ","m, ","neg, ","weak, ","abs, ","bot, abs, abs, neg, m, weak, abs, ",0.0008981539573318008,1.0019254671181614,-0.025761751041938466,0.22407733007874986,-0.8324216171140397,1.794291929333821,0.2924410809896273,-0.24191428829413697,-0.0026900772219471255,0.0940579204455716,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","m, ","neg, ","weak, ","pre, ","bot, abs, abs, neg, m, weak, pre, ",0.0010124008577150586,1.0016377818143762,-0.02665183905215275,0.22658893317919587,-0.7959962983121467,1.7180107535768445,0.2897765727698385,-0.22813938318044902,-0.0026900772219471255,0.0940579204455716,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","h, ","nul, ","strong, ","abs, ","bot, abs, abs, nul, h, strong, abs, ",-0.0023240464445625714,0.9866288261011891,-0.08914582451005283,0.5860771416528412,-1.4999536732194148,2.6080992771899116,0.5067744299773379,0.25635114805025605,-0.015238915207565746,0.3415171872779951,100.0,100.0,69.0,42.0,7.0
"bot, ","abs, ","abs, ","h, ","nul, ","strong, ","pre, ","bot, abs, abs, nul, h, strong, pre, ",-0.0027069858639038645,0.9886974401909062,-0.08252382561528937,0.5621428782651748,-1.579472737614981,2.6815476580480477,0.31316404405338977,1.2314915945966785,-0.015238915207565746,0.3415171872779951,100.0,100.0,69.0,42.0,7.0
"bot, ","abs, ","abs, ","h, ","nul, ","weak, ","abs, ","bot, abs, abs, nul, h, weak, abs, ",0.001980978636468608,0.995157458084381,-0.023759461980273885,0.19003774589835853,-1.2885637638382645,2.1036519437665735,0.5486101429099731,-0.3249359158545295,-0.0015648452985401451,0.10782686332062709,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","h, ","nul, ","weak, ","pre, ","bot, abs, abs, nul, h, weak, pre, ",0.002242697175857803,0.9947881693445236,-0.022629249889112517,0.1864036627032274,-1.33892378678589,2.2285343695281425,0.6867547279852556,-0.5778936566115633,-0.0015648452985401451,0.10782686332062709,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","l, ","nul, ","strong, ","abs, ","bot, abs, abs, nul, l, strong, abs, ",-0.005837945838381687,1.0136627305985944,-0.030674887516670746,0.41183267364393406,-0.9283953277721766,1.7631247728127228,0.5696235211239811,-0.21378981785161777,-0.028983675893684765,0.3156563512844739,100.0,100.0,85.0,57.0,31.0
"bot, ","abs, ","abs, ","l, ","nul, ","strong, ","pre, ","bot, abs, abs, nul, l, strong, pre, ",-0.006497764118721046,1.0162892889319401,-0.041584154530022704,0.44209097611079745,-0.8666725804305958,1.6012549575600195,0.6613318915176349,-0.40001598008415984,-0.028983675893684765,0.3156563512844739,100.0,100.0,85.0,57.0,31.0
"bot, ","abs, ","abs, ","l, ","nul, ","weak, ","abs, ","bot, abs, abs, nul, l, weak, abs, ",0.0036144696579634,0.9931827653423649,-0.013283853632204135,0.17088955817554946,-0.8147316881512857,1.646009495786592,0.4320651715592607,0.05394442023001811,-0.005943367966999365,0.09596552251976295,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","l, ","nul, ","weak, ","pre, ","bot, abs, abs, nul, l, weak, pre, ",0.00325310358956147,0.994064888800183,-0.01396371914144854,0.17359202897829884,-0.8367745796688282,1.6913865639663244,0.4818066159488321,-0.041409012595928774,-0.005943367966999365,0.09596552251976295,100.0,100.0,100.0,100.0,100.0
"bot, ","abs, ","abs, ","m, ","nul, ","strong, ","abs, ","bot, abs, abs, nul, m, strong, abs, ",0.006453350825858533,0.9780764384194875,-0.07229551723103546,0.531495496315109,-1.3186043216455625,2.4000917009838436,0.5005813246977878,0.23588284416506955,-0.01043684843497893,0.26821969705405313,100.0,100.0,77.0,40.0,25.0
"bot, ","abs, ","abs, ","m, ","nul, ","strong, ","pre, ","bot, abs, abs, nul, m, strong, pre, ",0.009480462924470318,0.9698896333386934,-0.07077044542668447,0.5233705825176427,-1.4158013573564394,2.6975551806354603,0.7918203670890293,-0.5919613241023205,-0.01043684843497893,0.26821969705405313,100.0,100.0,77.0,40.0,25.0
